certificationID,employeeID,typeID
BDGE5154157,044495781IBM,
BDGE7322549,000173781IBM,
BDGE9583755,000173781IBM,
BDGE1712921,000173781IBM,
BDGE1861439,000173781IBM,
BDGE6427153,108251781IBM,
BDGE5283319,077392781IBM,
BDGE7393717,077392781IBM,
BDGE6517717,077392781IBM,
BDGE2776154,077392781IBM,
BDGE9161196,077392781IBM,
BDGE8215153,077392781IBM,
BDGE8255727,077392781IBM,
BDGE5158732,077392781IBM,
BDGE4687279,077392781IBM,
BDGE2516369,077392781IBM,
BDGE9921225,000351781IBM,
BDGE1515747,000351781IBM,
BDGE8433496,101591781IBM,
BDGE3734865,070622781IBM,
BDGE2311835,070622781IBM,
BDGE4486134,070622781IBM,
BDGE1391247,070622781IBM,
BDGE9619855,070622781IBM,
BDGE8361722,070622781IBM,
BDGE1324348,070622781IBM,
BDGE9865467,070622781IBM,
BDGE6354223,071027781IBM,
BDGE8696148,071027781IBM,
BDGE9391972,071027781IBM,
BDGE5433928,071072781IBM,
BDGE5268236,071072781IBM,
BDGE5497262,071072781IBM,
BDGE6729496,071072781IBM,
BDGE5281889,071072781IBM,
BDGE8445916,071072781IBM,
BDGE4984928,079412781IBM,
BDGE9543676,079412781IBM,
BDGE1241323,079412781IBM,
BDGE1261692,002400781IBM,
BDGE4912344,000836781IBM,
BDGE9528321,000836781IBM,
BDGE3829689,000836781IBM,
BDGE7412518,000836781IBM,
BDGE1649752,107462781IBM,
BDGE4786515,107462781IBM,
BDGE2637677,000750781IBM,
BDGE5343443,000750781IBM,
BDGE5272758,000750781IBM,
BDGE5781227,000750781IBM,
BDGE8272657,000750781IBM,
BDGE2163258,000750781IBM,
BDGE4858128,000750781IBM,
BDGE7474557,000750781IBM,
BDGE2444575,000750781IBM,
BDGE6459983,000750781IBM,
BDGE1597735,000716781IBM,
BDGE4869138,000716781IBM,
BDGE7755122,000716781IBM,
BDGE4678137,000716781IBM,
BDGE1612277,000716781IBM,
BDGE1722632,000716781IBM,
BDGE2561149,000716781IBM,
BDGE4948453,000716781IBM,
BDGE3692878,000716781IBM,
BDGE7585191,079570781IBM,
BDGE5347544,079570781IBM,
BDGE6188268,079570781IBM,
BDGE8614494,045972781IBM,
BDGE8669746,045972781IBM,
BDGE8677532,045972781IBM,
BDGE6619817,045972781IBM,
BDGE9648537,045972781IBM,
BDGE9586741,045972781IBM,
BDGE8166268,045972781IBM,
BDGE6658714,045972781IBM,
BDGE5533147,080629781IBM,
BDGE6911166,080629781IBM,
BDGE2667731,080629781IBM,
BDGE3944874,080629781IBM,
BDGE2217114,080629781IBM,
BDGE6969432,080629781IBM,
BDGE4792988,080629781IBM,
BDGE7292219,080629781IBM,
BDGE6442229,023989781IBM,
BDGE1141194,023989781IBM,
BDGE1129332,023989781IBM,
BDGE3644661,023989781IBM,
BDGE6814695,023989781IBM,
BDGE2442428,023989781IBM,
BDGE1957665,023989781IBM,
BDGE1664295,023989781IBM,
BDGE7622356,023989781IBM,
BDGE4622391,000325781IBM,
BDGE3448463,000325781IBM,
BDGE7587568,000325781IBM,
BDGE8827574,000325781IBM,
BDGE7714669,000325781IBM,
BDGE3974412,000325781IBM,
BDGE4848636,000325781IBM,
BDGE3888865,000325781IBM,
BDGE9637593,000325781IBM,
BDGE3763926,000325781IBM,
BDGE9774411,063577781IBM,
BDGE8249927,063577781IBM,
BDGE4498962,063577781IBM,
BDGE3616438,063577781IBM,
BDGE1615159,063577781IBM,
BDGE2357729,063577781IBM,
BDGE2439248,063577781IBM,
BDGE7464164,063577781IBM,
BDGE4258291,063577781IBM,
BDGE8387826,063577781IBM,
BDGE1651793,063577781IBM,
BDGE7436757,063577781IBM,
BDGE3118191,063577781IBM,
BDGE1579357,110061781IBM,
BDGE4914384,110061781IBM,
BDGE1584834,110061781IBM,
BDGE6947155,107627781IBM,
BDGE5317468,107627781IBM,
BDGE7425983,107627781IBM,
BDGE3365139,107627781IBM,
BDGE8727589,107627781IBM,
BDGE3566259,107627781IBM,
BDGE1298134,050768781IBM,
BDGE7417578,050768781IBM,
BDGE3459982,050768781IBM,
BDGE5516463,050768781IBM,
BDGE5439561,050768781IBM,
BDGE6814746,050768781IBM,
BDGE4855233,050768781IBM,
BDGE8542359,050768781IBM,
BDGE8654827,050768781IBM,
BDGE2877713,050768781IBM,
BDGE8177681,050768781IBM,
BDGE4292143,050768781IBM,
BDGE3831461,070848781IBM,
BDGE2783492,070848781IBM,
BDGE1387547,070848781IBM,
BDGE5563148,070848781IBM,
BDGE3134635,070848781IBM,
BDGE9145165,070848781IBM,
BDGE1474783,070848781IBM,
BDGE8458878,070848781IBM,
BDGE7593579,070848781IBM,
BDGE8834533,070848781IBM,
BDGE6528647,070848781IBM,
BDGE8961532,070848781IBM,
BDGE3461625,070848781IBM,
BDGE3131982,070848781IBM,
BDGE2484127,001028781IBM,
BDGE4559375,001028781IBM,
BDGE5265676,001028781IBM,
BDGE1263923,001028781IBM,
BDGE6187577,001028781IBM,
BDGE6247873,001028781IBM,
BDGE8511478,001028781IBM,
BDGE1833449,001028781IBM,
BDGE1853426,109984781IBM,
BDGE7378911,109984781IBM,
BDGE4995566,07017D781IBM,
BDGE2138957,07017D781IBM,
BDGE9241359,07017D781IBM,
BDGE8686766,07017D781IBM,
BDGE6439952,07017D781IBM,
BDGE6348414,07017D781IBM,
BDGE3949851,07017D781IBM,
BDGE5585811,07017D781IBM,
BDGE9367787,07017D781IBM,
BDGE6669952,07017D781IBM,
BDGE1912772,07017D781IBM,
BDGE4817719,07017D781IBM,
BDGE2964868,07017D781IBM,
BDGE2872272,001017781IBM,
BDGE9943957,001017781IBM,
BDGE7267687,001017781IBM,
BDGE2168931,001017781IBM,
BDGE5785181,001017781IBM,
BDGE8484337,001017781IBM,
BDGE3649968,001017781IBM,
BDGE8663539,001017781IBM,
BDGE2135221,001017781IBM,
BDGE3863956,001017781IBM,
BDGE2667917,001017781IBM,
BDGE1444988,001017781IBM,
BDGE7768946,000200781IBM,
BDGE2776649,000200781IBM,
BDGE4564412,000200781IBM,
BDGE7657656,000200781IBM,
BDGE5347398,000200781IBM,
BDGE9965916,000200781IBM,
BDGE1471171,000200781IBM,
BDGE2331515,000200781IBM,
BDGE3413276,107225781IBM,
BDGE7175789,107225781IBM,
BDGE4168341,107225781IBM,
BDGE2719896,000314781IBM,
BDGE9316466,000314781IBM,
BDGE6974249,000314781IBM,
BDGE3266196,000314781IBM,
BDGE6614183,000314781IBM,
BDGE7922753,000314781IBM,
BDGE4923189,000314781IBM,
BDGE7625227,000314781IBM,
BDGE1843765,000314781IBM,
BDGE7928266,000314781IBM,
BDGE6334226,000314781IBM,
BDGE7641361,061812781IBM,
BDGE8159334,061812781IBM,
BDGE7839752,061812781IBM,
BDGE4434122,061812781IBM,
BDGE4434248,061812781IBM,
BDGE2448196,061812781IBM,
BDGE1415545,061812781IBM,
BDGE5822294,061812781IBM,
BDGE1246723,061812781IBM,
BDGE5178277,061812781IBM,
BDGE6938522,061812781IBM,
BDGE9288844,061812781IBM,
BDGE1273453,061812781IBM,
BDGE8622576,106593781IBM,
BDGE7697287,106593781IBM,
BDGE5727518,106593781IBM,
BDGE2373126,106593781IBM,
BDGE9844585,106593781IBM,
BDGE3254265,022797781IBM,
BDGE8593234,022797781IBM,
BDGE6266435,022797781IBM,
BDGE4593458,022797781IBM,
BDGE1885496,022797781IBM,
BDGE4875577,022797781IBM,
BDGE4956132,022797781IBM,
BDGE9995635,022797781IBM,
BDGE2544387,070220781IBM,
BDGE4127642,070220781IBM,
BDGE2433673,070220781IBM,
BDGE3643752,070220781IBM,
BDGE6491624,070220781IBM,
BDGE1668942,000342781IBM,
BDGE9266687,000342781IBM,
BDGE3578459,000342781IBM,
BDGE6742984,000342781IBM,
BDGE9395682,000342781IBM,
BDGE7136151,000342781IBM,
BDGE8479117,000342781IBM,
BDGE5664556,000342781IBM,
BDGE4881934,000342781IBM,
BDGE6337634,000342781IBM,
BDGE3676648,000342781IBM,
BDGE5118845,000342781IBM,
BDGE8567853,001813781IBM,
BDGE4675447,001813781IBM,
BDGE7376531,001813781IBM,
BDGE7453535,001813781IBM,
BDGE9542521,001813781IBM,
BDGE5924891,001813781IBM,
BDGE2264776,001813781IBM,
BDGE5473787,001995781IBM,
BDGE1757316,07735B781IBM,
BDGE7192331,07735B781IBM,
BDGE5531467,07735B781IBM,
BDGE1383861,107084781IBM,
BDGE3512263,107079781IBM,
BDGE4671367,107079781IBM,
BDGE3175131,107079781IBM,
BDGE9971128,000328781IBM,
BDGE8246625,000328781IBM,
BDGE9449492,000328781IBM,
BDGE1627414,000328781IBM,
BDGE2714813,000328781IBM,
BDGE9872487,000328781IBM,
BDGE3336278,000328781IBM,
BDGE5332695,109314781IBM,
BDGE5598463,109314781IBM,
BDGE7188117,109979781IBM,
BDGE6873959,109979781IBM,
BDGE1498589,001214781IBM,
BDGE2154714,001214781IBM,
BDGE1556664,001214781IBM,
BDGE9266139,001214781IBM,
BDGE2154358,109392781IBM,
BDGE8853775,109392781IBM,
BDGE1553426,109392781IBM,
BDGE8673198,109392781IBM,
BDGE8167992,000556781IBM,
BDGE9995231,000556781IBM,
BDGE6952953,000556781IBM,
BDGE2934197,000556781IBM,
BDGE3773442,000556781IBM,
BDGE8526271,000556781IBM,
BDGE2575912,003319781IBM,
BDGE3592598,003319781IBM,
BDGE1256187,003319781IBM,
BDGE8289727,001537781IBM,
BDGE7221569,001537781IBM,
BDGE8947784,001537781IBM,
BDGE5814926,001537781IBM,
BDGE1665855,107641781IBM,
BDGE1771254,107641781IBM,
BDGE6468478,107641781IBM,
BDGE3855845,107641781IBM,
BDGE8825687,107641781IBM,
BDGE1614676,107641781IBM,
BDGE9594589,107641781IBM,
BDGE5616559,001389781IBM,
BDGE2412698,001389781IBM,
BDGE5978471,001389781IBM,
BDGE4286784,001389781IBM,
BDGE8999847,001389781IBM,
BDGE5989492,001389781IBM,
BDGE2755134,001389781IBM,
BDGE8172846,001389781IBM,
BDGE3852879,001389781IBM,
BDGE3518796,001389781IBM,
BDGE4991958,001389781IBM,
BDGE1922656,001389781IBM,
BDGE5753364,001389781IBM,
BDGE5435297,001389781IBM,
BDGE8433328,001389781IBM,
BDGE2441865,07127A781IBM,
BDGE9427579,07127A781IBM,
BDGE7148635,07127A781IBM,
BDGE1998111,07127A781IBM,
BDGE3719654,07127A781IBM,
BDGE6318797,07127A781IBM,
BDGE5767421,07127A781IBM,
BDGE9857431,07127A781IBM,
BDGE9414418,07127A781IBM,
BDGE8819325,07127A781IBM,
BDGE3776727,07127A781IBM,
BDGE3923848,07127A781IBM,
BDGE9167962,034995781IBM,
BDGE3274896,034995781IBM,
BDGE4797639,034995781IBM,
BDGE3138885,034995781IBM,
BDGE7279785,079686781IBM,
BDGE2717443,079686781IBM,
BDGE2393328,001751781IBM,
BDGE8171482,077357781IBM,
BDGE7779476,07363A781IBM,
BDGE4316552,000223781IBM,
BDGE5184355,000223781IBM,
BDGE7352286,076749781IBM,
BDGE9428274,000193781IBM,
BDGE7336714,000193781IBM,
BDGE3916285,054521781IBM,
BDGE6594413,054521781IBM,
BDGE1233937,054521781IBM,
BDGE8826541,054521781IBM,
BDGE5763973,054521781IBM,
BDGE9675571,054521781IBM,
BDGE7128443,054521781IBM,
BDGE9989342,001985781IBM,
BDGE5379628,001985781IBM,
BDGE4382329,001985781IBM,
BDGE4313416,001985781IBM,
BDGE5767525,001985781IBM,
BDGE8212469,000888781IBM,
BDGE8634348,079975781IBM,
BDGE4939541,103409781IBM,
BDGE1188495,07855G781IBM,
BDGE6456146,07855G781IBM,
BDGE6921268,07855G781IBM,
BDGE5344846,07855G781IBM,
BDGE2869698,07855G781IBM,
BDGE4772252,059786781IBM,
BDGE5865899,059786781IBM,
BDGE7116689,010831781IBM,
BDGE4873318,010831781IBM,
BDGE1787258,010831781IBM,
BDGE8596119,010831781IBM,
BDGE5738591,100116781IBM,
BDGE3933551,100116781IBM,
BDGE6922319,100116781IBM,
BDGE3778657,100116781IBM,
BDGE3646487,100116781IBM,
BDGE6768716,106583781IBM,
BDGE1557451,106583781IBM,
BDGE8925369,106583781IBM,
BDGE2884216,106583781IBM,
BDGE3536923,106583781IBM,
BDGE5356938,106583781IBM,
BDGE9577425,106583781IBM,
BDGE9611233,106583781IBM,
BDGE6814465,106583781IBM,
BDGE8971257,106583781IBM,
BDGE3797643,002029781IBM,
BDGE6146885,002029781IBM,
BDGE5662195,002029781IBM,
BDGE7916663,002029781IBM,
BDGE1638543,002029781IBM,
BDGE2624833,002029781IBM,
BDGE8464916,002029781IBM,
BDGE5167683,002029781IBM,
BDGE2595412,07999A781IBM,
BDGE3723749,07999A781IBM,
BDGE5275829,07999A781IBM,
BDGE7971652,07999A781IBM,
BDGE4921964,07999A781IBM,
BDGE9995883,07999A781IBM,
BDGE8828985,07999A781IBM,
BDGE8585774,07999A781IBM,
BDGE1195798,07999A781IBM,
BDGE8724388,07999A781IBM,
BDGE8537295,002074781IBM,
BDGE9983561,002074781IBM,
BDGE6348213,002074781IBM,
BDGE8311716,002074781IBM,
BDGE3853245,002074781IBM,
BDGE5434299,070969781IBM,
BDGE8661893,070969781IBM,
BDGE9764334,070969781IBM,
BDGE8616972,070969781IBM,
BDGE5913755,070969781IBM,
BDGE7361412,070969781IBM,
BDGE8346445,070969781IBM,
BDGE7716262,070969781IBM,
BDGE9916123,070969781IBM,
BDGE1626526,070969781IBM,
BDGE3741366,070969781IBM,
BDGE8912865,070969781IBM,
BDGE1642529,070969781IBM,
BDGE9136218,070969781IBM,
BDGE2844453,070969781IBM,
BDGE6466372,070969781IBM,
BDGE5837955,070969781IBM,
BDGE6795768,070969781IBM,
BDGE5193543,070969781IBM,
BDGE3339878,070969781IBM,
BDGE7493793,070969781IBM,
BDGE5757258,070969781IBM,
BDGE8463968,070969781IBM,
BDGE7575475,070969781IBM,
BDGE6443749,070969781IBM,
BDGE2156978,070969781IBM,
BDGE7421885,070969781IBM,
BDGE3414654,070969781IBM,
BDGE9192499,070969781IBM,
BDGE4569397,070969781IBM,
BDGE1315525,070969781IBM,
BDGE7447934,070969781IBM,
BDGE4844968,070969781IBM,
BDGE8236122,070969781IBM,
BDGE4954792,070969781IBM,
BDGE9182274,070969781IBM,
BDGE5274339,070969781IBM,
BDGE2781441,070969781IBM,
BDGE8153751,070969781IBM,
BDGE1764518,070969781IBM,
BDGE6929463,070969781IBM,
BDGE7227999,070969781IBM,
BDGE4142555,070969781IBM,
BDGE8214457,070969781IBM,
BDGE2996787,070969781IBM,
BDGE5865834,070969781IBM,
BDGE4278448,070969781IBM,
BDGE7529844,070969781IBM,
BDGE7875899,070969781IBM,
BDGE2297189,070969781IBM,
BDGE3595291,070969781IBM,
BDGE1944188,070969781IBM,
BDGE3655572,003197781IBM,
BDGE4465755,003197781IBM,
BDGE1283847,003197781IBM,
BDGE5217645,003197781IBM,
BDGE4398252,003197781IBM,
BDGE2476548,070556781IBM,
BDGE1886494,070556781IBM,
BDGE5211583,070556781IBM,
BDGE8539551,070556781IBM,
BDGE5771822,070556781IBM,
BDGE6725827,070556781IBM,
BDGE8188351,070556781IBM,
BDGE9398876,070556781IBM,
BDGE3968385,070556781IBM,
BDGE2999853,070556781IBM,
BDGE2512526,070556781IBM,
BDGE1192593,070556781IBM,
BDGE7555872,103394781IBM,
BDGE9224215,103394781IBM,
BDGE8467196,103394781IBM,
BDGE9977212,103394781IBM,
BDGE4574157,103394781IBM,
BDGE6787744,103394781IBM,
BDGE1791151,103394781IBM,
BDGE5699416,103394781IBM,
BDGE5848256,110407781IBM,
BDGE2942251,110407781IBM,
BDGE9513612,110407781IBM,
BDGE1658543,110407781IBM,
BDGE8797528,110407781IBM,
BDGE4521934,103397781IBM,
BDGE1763364,103397781IBM,
BDGE1229458,103397781IBM,
BDGE5244999,003109781IBM,
BDGE6274788,003109781IBM,
BDGE3884284,003109781IBM,
BDGE5673236,003109781IBM,
BDGE2412325,003109781IBM,
BDGE9693494,003109781IBM,
BDGE3655454,003109781IBM,
BDGE6166681,003109781IBM,
BDGE2193115,003109781IBM,
BDGE6387332,003109781IBM,
BDGE3732598,003109781IBM,
BDGE2635235,003303781IBM,
BDGE5249614,003303781IBM,
BDGE4185694,003303781IBM,
BDGE7828525,003303781IBM,
BDGE5217826,003303781IBM,
BDGE3851955,003122781IBM,
BDGE9879268,003122781IBM,
BDGE1448381,003122781IBM,
BDGE6974379,003122781IBM,
BDGE2965167,003122781IBM,
BDGE6375824,003122781IBM,
BDGE3551989,003122781IBM,
BDGE3696765,003122781IBM,
BDGE1793469,003122781IBM,
BDGE7661539,001667781IBM,
BDGE7315731,103809781IBM,
BDGE3647776,103809781IBM,
BDGE4396618,103809781IBM,
BDGE1266417,103809781IBM,
BDGE7359217,103809781IBM,
BDGE6637178,103809781IBM,
BDGE9698995,103809781IBM,
BDGE3497163,002040781IBM,
BDGE9429229,002040781IBM,
BDGE9228515,002040781IBM,
BDGE7122532,002040781IBM,
BDGE5232256,002040781IBM,
BDGE2149423,002040781IBM,
BDGE8327572,002040781IBM,
BDGE6538177,109051781IBM,
BDGE1367382,109051781IBM,
BDGE6347459,109051781IBM,
BDGE6378158,109051781IBM,
BDGE2971722,109051781IBM,
BDGE6843799,109051781IBM,
BDGE8987673,003448781IBM,
BDGE6562981,003448781IBM,
BDGE3673566,003448781IBM,
BDGE2281381,003448781IBM,
BDGE1957942,103275781IBM,
BDGE8368731,103275781IBM,
BDGE3942637,103275781IBM,
BDGE1143989,103275781IBM,
BDGE8432774,103275781IBM,
BDGE5191372,103275781IBM,
BDGE5778761,103275781IBM,
BDGE1274743,103275781IBM,
BDGE2218586,103275781IBM,
BDGE3724971,103275781IBM,
BDGE6277429,103275781IBM,
BDGE8862726,103275781IBM,
BDGE6144252,002056781IBM,
BDGE5768984,002056781IBM,
BDGE9129892,002056781IBM,
BDGE5112459,002056781IBM,
BDGE9659324,002056781IBM,
BDGE7845547,001186781IBM,
BDGE8219246,001186781IBM,
BDGE8526248,070374781IBM,
BDGE8915533,070374781IBM,
BDGE5268275,070374781IBM,
BDGE7853976,070374781IBM,
BDGE5652779,070374781IBM,
BDGE3918771,070374781IBM,
BDGE8552585,070374781IBM,
BDGE4391861,070374781IBM,
BDGE8197323,070374781IBM,
BDGE4483167,070374781IBM,
BDGE7621478,070374781IBM,
BDGE4749588,070374781IBM,
BDGE3437296,070374781IBM,
BDGE4849522,070374781IBM,
BDGE4911189,070374781IBM,
BDGE3989997,070374781IBM,
BDGE7929258,070374781IBM,
BDGE4914443,070374781IBM,
BDGE8652547,070374781IBM,
BDGE8131635,070374781IBM,
BDGE9836242,070374781IBM,
BDGE2351313,060229781IBM,
BDGE5512747,060229781IBM,
BDGE2244516,060229781IBM,
BDGE4294914,060229781IBM,
BDGE8333926,060229781IBM,
BDGE6676927,027156781IBM,
BDGE9651589,027156781IBM,
BDGE2537462,027156781IBM,
BDGE4749516,027156781IBM,
BDGE5425332,027156781IBM,
BDGE4113675,027156781IBM,
BDGE2654151,027156781IBM,
BDGE7753688,027156781IBM,
BDGE4647888,027156781IBM,
BDGE6742123,027156781IBM,
BDGE7352962,027156781IBM,
BDGE1161684,027156781IBM,
BDGE5295228,027156781IBM,
BDGE6336186,027156781IBM,
BDGE1575365,027156781IBM,
BDGE7278442,027156781IBM,
BDGE5455735,027156781IBM,
BDGE2346773,027156781IBM,
BDGE8274359,027156781IBM,
BDGE1148653,027156781IBM,
BDGE4954678,027156781IBM,
BDGE7826884,027156781IBM,
BDGE6978785,027156781IBM,
BDGE9739878,027156781IBM,
BDGE6735858,027156781IBM,
BDGE1292138,027156781IBM,
BDGE3696226,027156781IBM,
BDGE8999977,027156781IBM,
BDGE4651521,027156781IBM,
BDGE6973421,027156781IBM,
BDGE9218477,027156781IBM,
BDGE6923225,07721C781IBM,
BDGE8186731,101358781IBM,
BDGE6344866,101358781IBM,
BDGE6389534,000583781IBM,
BDGE9421165,070976781IBM,
BDGE8622893,070976781IBM,
BDGE2257262,079873781IBM,
BDGE2611214,000329781IBM,
BDGE5286787,030263781IBM,
BDGE7739146,07968B781IBM,
BDGE1454635,07968B781IBM,
BDGE2683758,07968B781IBM,
BDGE4453338,07968B781IBM,
BDGE4839483,003529781IBM,
BDGE6362887,003529781IBM,
BDGE3552957,052409781IBM,
BDGE5356694,058004781IBM,
BDGE2579884,058004781IBM,
BDGE9339197,07518A781IBM,
BDGE1951248,07518A781IBM,
BDGE3197554,07518A781IBM,
BDGE6286834,07518A781IBM,
BDGE5759512,003099781IBM,
BDGE8234748,001125781IBM,
BDGE7215495,001838781IBM,
BDGE6636696,001838781IBM,
BDGE9715991,001838781IBM,
BDGE3888813,001838781IBM,
BDGE4326851,109254781IBM,
BDGE2988235,109254781IBM,
BDGE6911357,109254781IBM,
BDGE7925261,109254781IBM,
BDGE4296595,109254781IBM,
BDGE5682251,070896781IBM,
BDGE2276989,070896781IBM,
BDGE9259851,070896781IBM,
BDGE1558245,000908781IBM,
BDGE3777299,000908781IBM,
BDGE2946851,000908781IBM,
BDGE7167422,000908781IBM,
BDGE4256391,000908781IBM,
BDGE4167589,000681781IBM,
BDGE5321994,000681781IBM,
BDGE4341133,000681781IBM,
BDGE1138569,000681781IBM,
BDGE2616463,000681781IBM,
BDGE1595688,000681781IBM,
BDGE2771716,000681781IBM,
BDGE4596254,000681781IBM,
BDGE5517237,000681781IBM,
BDGE5284758,000681781IBM,
BDGE8256738,000681781IBM,
BDGE4189336,000681781IBM,
BDGE6117322,000681781IBM,
BDGE7778443,000681781IBM,
BDGE2726544,000681781IBM,
BDGE2293874,000681781IBM,
BDGE6566472,000681781IBM,
BDGE2867241,000681781IBM,
BDGE7339394,000681781IBM,
BDGE2898659,000681781IBM,
BDGE8412261,000681781IBM,
BDGE1369686,000681781IBM,
BDGE9492598,000681781IBM,
BDGE7665981,000681781IBM,
BDGE4674275,107118781IBM,
BDGE4882868,107118781IBM,
BDGE9537937,107118781IBM,
BDGE7483936,107118781IBM,
BDGE2964979,107118781IBM,
BDGE5583169,107118781IBM,
BDGE4526716,011944781IBM,
BDGE4438444,011944781IBM,
BDGE4189696,011944781IBM,
BDGE6639194,011944781IBM,
BDGE1572594,011944781IBM,
BDGE6528849,011944781IBM,
BDGE5927928,011944781IBM,
BDGE8358313,011944781IBM,
BDGE1268847,011944781IBM,
BDGE2515428,011944781IBM,
BDGE3411227,011944781IBM,
BDGE7741218,011944781IBM,
BDGE6416422,011944781IBM,
BDGE1291681,107220781IBM,
BDGE3278697,107220781IBM,
BDGE8965282,039238781IBM,
BDGE3621192,039238781IBM,
BDGE6473785,039238781IBM,
BDGE5314264,039238781IBM,
BDGE9631322,039238781IBM,
BDGE9744829,039238781IBM,
BDGE8598997,039238781IBM,
BDGE7711369,039238781IBM,
BDGE6659974,039238781IBM,
BDGE6114217,039238781IBM,
BDGE7392218,039238781IBM,
BDGE5192662,039238781IBM,
BDGE9532561,039238781IBM,
BDGE3648125,039238781IBM,
BDGE9743382,039238781IBM,
BDGE9888397,107082781IBM,
BDGE2671116,107082781IBM,
BDGE6135268,107082781IBM,
BDGE7651245,107082781IBM,
BDGE1867576,107082781IBM,
BDGE6232911,107082781IBM,
BDGE7615695,107082781IBM,
BDGE8183676,107082781IBM,
BDGE1931311,107082781IBM,
BDGE7838512,107082781IBM,
BDGE4719792,107082781IBM,
BDGE2172539,107082781IBM,
BDGE6828282,107082781IBM,
BDGE9948624,107082781IBM,
BDGE8872334,107219781IBM,
BDGE6747141,107219781IBM,
BDGE4754545,107219781IBM,
BDGE3414498,107296781IBM,
BDGE1478928,001654781IBM,
BDGE8399519,001654781IBM,
BDGE3131521,001654781IBM,
BDGE3836639,109017781IBM,
BDGE8694646,107215781IBM,
BDGE6163168,107215781IBM,
BDGE8916468,05699G781IBM,
BDGE5465674,05699G781IBM,
BDGE5768872,069189781IBM,
BDGE9838563,069189781IBM,
BDGE3411953,000859781IBM,
BDGE1351544,108819781IBM,
BDGE6733727,107295781IBM,
BDGE2787333,107295781IBM,
BDGE8889279,107295781IBM,
BDGE9744557,000152781IBM,
BDGE5771237,079874781IBM,
BDGE7971224,107390781IBM,
BDGE4722731,107390781IBM,
BDGE4379637,107390781IBM,
BDGE6422697,107390781IBM,
BDGE6719839,107390781IBM,
BDGE2942326,107390781IBM,
BDGE3592686,107390781IBM,
BDGE6292499,107390781IBM,
BDGE1689235,107390781IBM,
BDGE8111295,107390781IBM,
BDGE7215235,107390781IBM,
BDGE9917179,107390781IBM,
BDGE7512272,107390781IBM,
BDGE8481454,107297781IBM,
BDGE7277342,107297781IBM,
BDGE5577132,107297781IBM,
BDGE1673336,107297781IBM,
BDGE3817985,107297781IBM,
BDGE9664162,071173781IBM,
BDGE6389989,071173781IBM,
BDGE6543632,071173781IBM,
BDGE9815729,071173781IBM,
BDGE4498385,071173781IBM,
BDGE6661235,071173781IBM,
BDGE6897314,071173781IBM,
BDGE7613358,071173781IBM,
BDGE1284997,071173781IBM,
BDGE6573819,070694781IBM,
BDGE1537851,070694781IBM,
BDGE4934717,070694781IBM,
BDGE7447726,070694781IBM,
BDGE8112674,070694781IBM,
BDGE9438696,070694781IBM,
BDGE8313542,070694781IBM,
BDGE1354271,070694781IBM,
BDGE3671879,070694781IBM,
BDGE4387352,070694781IBM,
BDGE9584167,070694781IBM,
BDGE5698391,070694781IBM,
BDGE8354539,000594781IBM,
BDGE1296821,000594781IBM,
BDGE4221582,000594781IBM,
BDGE1753227,000594781IBM,
BDGE1827888,000704781IBM,
BDGE7763279,000704781IBM,
BDGE1197791,000704781IBM,
BDGE7835667,000704781IBM,
BDGE9196499,000704781IBM,
BDGE9296913,000704781IBM,
BDGE5379466,000704781IBM,
BDGE3745257,000704781IBM,
BDGE4446459,078233781IBM,
BDGE4381648,070087781IBM,
BDGE6783619,070087781IBM,
BDGE9237576,070087781IBM,
BDGE2962655,070087781IBM,
BDGE3944147,07785A781IBM,
BDGE4585354,080112781IBM,
BDGE2596386,080112781IBM,
BDGE7699112,080112781IBM,
BDGE3482523,080112781IBM,
BDGE7273566,080112781IBM,
BDGE1296334,080112781IBM,
BDGE1353779,109111781IBM,
BDGE2111115,109111781IBM,
BDGE9698989,07849B781IBM,
BDGE2543188,07849B781IBM,
BDGE1431482,07849B781IBM,
BDGE1332423,07849B781IBM,
BDGE3957153,07849B781IBM,
BDGE4827698,07849B781IBM,
BDGE1378695,07849B781IBM,
BDGE3866836,022792781IBM,
BDGE8452714,022792781IBM,
BDGE6165111,022792781IBM,
BDGE3916445,022792781IBM,
BDGE1658951,022792781IBM,
BDGE4771439,022792781IBM,
BDGE9371942,022792781IBM,
BDGE3967153,022792781IBM,
BDGE9965134,022792781IBM,
BDGE4862257,022792781IBM,
BDGE8694755,022792781IBM,
BDGE9781685,109208781IBM,
BDGE8634913,109208781IBM,
BDGE7335745,109208781IBM,
BDGE1212355,109208781IBM,
BDGE1898564,109208781IBM,
BDGE3811111,109208781IBM,
BDGE3678519,109208781IBM,
BDGE1634915,109208781IBM,
BDGE3679965,109208781IBM,
BDGE2287589,001634781IBM,
BDGE4944832,001634781IBM,
BDGE1521672,001634781IBM,
BDGE7828517,001634781IBM,
BDGE7772437,001634781IBM,
BDGE6557482,001634781IBM,
BDGE9361971,001634781IBM,
BDGE3761183,001634781IBM,
BDGE3638382,001634781IBM,
BDGE9373161,001634781IBM,
BDGE6943759,001634781IBM,
